ID	Chro_1	Chro_2	Chro_3	Chro_4	Chro_5	Chro_6	Chro_7	Chro_8	Chro_9	Chro_10	Chro_11	Chro_12	Chro_13	Chro_14
10104101001	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104101001	0	1	1	0	0	0	0	0	0	0	0	0	0	0
10104101001	0	1	1	0	0	0	0	0	0	0	0	0	0	0
10104101001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104101002	0	0	0	0	1	0	0	0	0	0	0	0	0	0
10104101002	1	0	0	0	1	0	0	0	0	0	0	0	0	0
10104101002	1	1	0	0	1	0	0	0	0	0	0	0	0	0
10104101002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104102001	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104102001	0	0	0	1	0	0	0	0	0	0	0	0	0	0
10104102001	0	0	0	1	0	0	0	0	0	0	0	0	0	0
10104102001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104102002	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10104102002	1	0	0	0	0	0	0	0	0	0	0	0	1	0
10104102002	1	0	0	0	0	0	0	0	0	0	0	0	1	0
10104102002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104103001	1	0	0	0	0	1	0	0	0	1	0	0	1	0
10104103001	0	0	0	0	0	1	0	0	1	1	0	0	1	0
10104103001	1	0	0	0	0	1	0	0	1	1	0	0	1	0
10104103001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104103002	0	0	0	0	0	0	0	0	0	1	0	0	1	0
10104103002	0	0	0	0	0	0	0	0	0	1	0	0	1	0
10104103002	0	0	0	0	0	0	1	0	0	1	0	0	1	0
10104103002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104104001	0	0	0	0	1	0	0	0	0	0	0	0	1	0
10104104001	0	0	0	0	1	0	0	0	0	0	0	0	1	0
10104104001	1	0	0	0	0	0	0	0	0	0	0	0	1	0
10104104001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104104002	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10104104002	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104104002	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104104002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104105001	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10104105001	0	0	0	0	0	0	1	0	0	1	0	0	1	0
10104105001	0	0	0	0	0	0	1	0	0	1	0	0	1	0
10104105001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104105002	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104105002	1	0	0	0	0	0	0	0	0	0	0	0	0	0
10104105002	1	0	0	0	0	0	0	0	0	0	0	0	0	0
10104105002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104106001	0	0	0	0	1	0	0	0	0	0	0	0	1	0
10104106001	0	0	0	0	0	0	0	0	0	0	0	0	1	1
10104106001	0	0	0	0	0	0	0	0	0	0	0	0	1	1
10104106001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104106002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104107001	1	0	0	0	0	0	0	0	0	0	0	0	1	0
10104107001	1	0	0	0	0	0	0	0	0	0	0	0	0	0
10104107001	1	0	0	0	0	0	0	0	0	0	0	0	0	0
10104107001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104107002	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104107002	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104107002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104108001	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10104108001	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10104108001	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10104108001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104108002	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104108002	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104108002	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104108002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104109001	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104109001	0	0	0	0	0	0	0	0	0	1	0	0	0	0
10104109001	0	0	0	0	0	0	0	0	0	1	0	0	1	0
10104109001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104109002	0	1	0	0	0	0	0	0	0	0	0	0	0	0
10104109002	0	1	0	0	0	0	0	0	0	0	0	1	1	0
10104109002	0	1	0	0	0	0	0	0	0	1	0	1	1	0
10104109002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104110001	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10104110001	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104110001	1	0	0	0	0	0	0	0	0	0	0	0	1	0
10104110001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104110002	1	0	0	0	0	0	0	1	0	0	0	0	1	0
10104110002	1	0	0	0	0	0	0	0	0	0	0	0	0	0
10104110002	1	0	0	0	0	0	0	0	0	0	0	0	0	0
10104110002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104111001	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10104111001	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10104111001	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10104111001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104112001	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10104112001	1	1	0	0	0	0	1	1	1	1	0	1	1	0
10104112001	1	1	0	0	0	0	1	1	1	1	0	1	1	1
10104112001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104112002	1	0	0	0	0	0	0	0	1	0	0	0	1	0
10104112002	1	0	0	0	0	0	0	0	0	1	0	0	1	0
10104112002	1	0	0	0	0	0	0	0	0	1	0	0	1	0
10104112002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104113001	1	1	0	0	1	0	0	0	0	0	0	0	1	0
10104113001	0	0	0	0	1	0	0	0	0	0	0	0	1	0
10104113001	0	0	0	0	1	0	0	0	0	0	0	0	1	0
10104113001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104113002	1	0	0	0	0	0	0	0	0	0	0	0	1	0
10104113002	1	0	0	0	0	0	0	0	0	1	0	0	1	0
10104113002	1	0	0	0	0	0	0	0	0	1	0	0	1	0
10104113002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104114001	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10104114001	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10104114001	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10104114001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104114002	1	1	0	0	0	0	0	0	0	0	0	0	0	0
10104114002	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104114002	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104114002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104115001	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10104115001	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104115001	0	0	0	0	0	0	1	0	0	0	0	0	1	0
10104115001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104115002	0	0	0	0	0	0	1	0	0	0	0	0	1	0
10104115002	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10104115002	0	0	0	0	0	0	0	0	0	1	0	0	1	0
10104115002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104116001	0	0	0	0	1	0	0	0	0	0	0	0	1	0
10104116001	0	0	0	0	1	0	0	0	0	0	0	0	1	0
10104116001	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10104116001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104116002	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10104116002	0	0	0	0	0	0	0	0	0	1	0	0	1	0
10104116002	0	0	0	0	0	0	0	0	0	1	0	0	1	0
10104116002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104117001	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10104117001	1	0	0	0	0	0	0	0	0	0	0	0	1	0
10104117001	1	0	0	0	0	0	0	0	0	0	0	0	1	0
10104117001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104117002	0	0	1	0	0	0	0	0	0	0	0	0	1	0
10104117002	0	0	1	0	0	0	0	0	0	0	0	0	1	0
10104117002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104118001	0	0	0	0	0	0	0	0	0	1	0	0	1	0
10104118001	0	0	0	0	0	0	0	0	0	1	0	0	1	0
10104118001	0	0	0	0	0	0	0	0	0	1	0	0	1	0
10104118001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104118002	1	0	0	0	0	0	0	0	1	1	0	0	1	0
10104118002	0	0	0	0	0	0	0	0	0	1	0	0	1	0
10104118002	0	0	0	0	0	0	0	0	0	1	0	0	1	0
10104118002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104119001	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104119001	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104119001	1	0	0	0	0	0	0	0	0	0	0	0	0	0
10104119001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104119002	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10104119002	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104119002	0	0	0	0	0	0	0	0	1	1	0	0	0	0
10104119002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104120001	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104120001	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104120001	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104120001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104120002	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104120002	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104120002	1	0	0	0	0	0	0	0	0	0	0	0	1	0
10104120002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104121001	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104121001	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104121001	0	0	0	0	0	0	0	0	0	1	0	0	0	0
10104121001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104121002	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104121002	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104121002	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104121002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104122001	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104122001	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104122001	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104122001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104122002	0	0	0	0	0	0	0	0	1	0	0	0	0	0
10104122002	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104122002	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104122002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104123001	0	0	0	0	1	0	0	0	0	0	0	0	1	0
10104123001	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10104123001	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10104123001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104124001	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10104124001	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10104124001	0	0	0	0	0	0	0	0	0	1	0	0	1	0
10104124001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104124002	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10104124002	0	0	0	0	0	0	0	0	0	1	0	0	1	0
10104124002	0	0	0	0	0	0	0	0	0	1	0	0	1	0
10104124002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104125001	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10104125001	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10104125001	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10104125001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104125002	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10104125002	1	0	0	0	0	0	0	0	0	0	0	0	1	0
10104125002	1	0	0	0	0	0	0	0	0	0	0	0	1	0
10104125002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104126001	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10104126001	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10104126001	0	0	0	0	0	0	0	0	0	1	0	0	1	0
10104126001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104126002	1	0	0	0	0	0	1	0	1	0	0	0	0	0
10104126002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104127001	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10104127001	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10104127001	0	0	0	0	0	0	0	0	0	1	0	1	1	0
10104127001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104127002	0	0	0	0	1	0	0	0	0	0	0	0	1	0
10104127002	0	0	0	0	1	1	0	0	0	0	0	0	1	0
10104127002	0	0	0	0	1	1	1	0	0	0	0	0	1	0
10104127002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104128001	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104128001	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10104128001	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10104128001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104128002	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104128002	1	0	0	0	0	0	0	0	0	0	0	0	0	0
10104128002	1	0	0	0	0	0	0	0	0	0	0	0	1	0
10104128002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104129001	1	0	0	0	0	0	0	0	0	0	0	0	1	0
10104129001	1	0	0	0	0	0	0	0	0	0	0	0	0	0
10104129001	1	0	0	0	0	0	0	0	1	0	0	0	0	0
10104129001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104129002	1	0	0	0	0	0	1	0	0	0	0	0	1	0
10104129002	0	0	0	0	0	0	1	0	1	0	0	0	1	0
10104129002	0	0	0	0	0	1	1	0	1	0	0	0	1	0
10104129002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104130001	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10104130001	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10104130001	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10104130001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104130002	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10104130002	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104130002	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104130002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104201001	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104201001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104201002	0	0	0	0	0	1	0	0	0	0	0	0	0	0
10104201002	0	0	0	0	0	1	0	0	0	0	0	0	1	0
10104201002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104202001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104202002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104203001	0	0	0	0	0	0	0	0	1	1	0	0	1	0
10104203001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104203002	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10104203002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104204001	0	0	0	0	0	0	0	0	1	1	0	0	1	0
10104204001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104205001	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104205001	0	0	0	0	0	0	0	0	1	0	0	0	0	0
10104205001	0	0	0	0	0	0	0	0	1	0	0	0	0	0
10104205001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104205002	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104205002	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104205002	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104205002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104206001	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104206001	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10104206001	0	0	0	0	1	0	0	0	0	0	0	0	1	0
10104206001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104206002	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104206002	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10104206002	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10104206002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104207001	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10104207001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104207002	1	0	1	0	0	0	1	0	0	0	0	1	0	0
10104207002	1	0	1	0	0	0	1	0	0	0	0	1	0	0
10104207002	1	0	1	0	0	0	1	1	0	0	0	0	0	0
10104207002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104208001	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10104208001	0	0	0	0	0	0	1	0	0	1	0	0	1	0
10104208001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104209001	1	1	1	0	1	0	0	0	0	0	0	0	1	1
10104209001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104210001	1	0	0	0	0	0	0	0	0	0	0	0	0	0
10104210001	1	0	0	0	1	0	0	0	0	0	0	0	1	1
10104210001	1	0	0	0	1	1	1	0	1	0	0	0	1	1
10104210001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104211001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104211002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104212001	1	1	1	0	0	0	0	0	0	0	0	0	1	0
10104212001	1	1	1	0	0	0	0	0	0	0	0	0	1	0
10104212001	1	1	1	0	0	0	0	0	1	0	0	0	1	0
10104212001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104213001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104214001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104214002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104215001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104215002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104216001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104217001	1	0	1	0	0	0	0	0	0	0	0	0	1	0
10104217001	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104217001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104217002	0	1	0	0	0	0	1	0	0	1	0	0	1	0
10104217002	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104217002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104218001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104218002	0	0	0	0	0	0	1	0	0	0	0	0	1	0
10104218002	0	0	0	0	0	0	0	0	0	1	0	0	1	0
10104218002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104219001	1	0	0	0	0	0	0	0	0	0	0	0	0	0
10104219001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104220001	1	0	0	0	0	0	0	0	0	0	0	0	1	0
10104220001	1	0	0	0	0	0	1	0	1	0	0	0	1	1
10104220001	1	0	0	0	0	0	1	0	1	0	0	0	1	1
10104220001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104221001	0	0	0	0	0	0	1	0	0	1	0	0	0	0
10104221001	0	0	0	0	0	0	1	0	0	1	0	0	0	0
10104221001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104221002	1	0	0	0	0	0	0	1	0	0	0	0	0	0
10104221002	1	0	0	0	0	0	0	1	0	0	0	0	0	0
10104221002	1	1	0	0	0	0	0	1	0	0	0	0	0	0
10104221002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104222001	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104222001	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104222001	0	1	0	0	0	0	0	0	0	0	0	0	0	0
10104222001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104222002	0	0	0	0	0	0	0	0	0	1	0	0	1	0
10104222002	0	0	0	0	0	0	0	0	0	1	0	0	1	0
10104222002	0	0	0	0	0	0	1	0	0	1	0	0	1	0
10104222002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104223001	0	0	0	0	0	0	0	0	1	0	0	0	0	0
10104223001	0	0	0	0	0	0	0	0	1	0	0	0	0	0
10104223001	0	0	0	0	0	0	0	0	1	0	0	0	0	0
10104223001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104223002	0	0	0	0	0	0	0	0	0	NA	0	0	0	0
10104223002	0	0	0	0	0	0	0	0	0	NA	0	0	0	0
10104223002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104224001	0	1	0	0	0	0	0	0	0	0	0	0	1	0
10104224001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104224002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104225001	1	0	0	0	0	0	0	0	0	0	0	0	0	0
10104225001	1	0	0	0	0	0	0	0	0	0	0	0	0	0
10104225001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104225002	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104225002	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104225002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104226001	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10104226001	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10104226001	0	1	0	0	0	0	0	0	0	0	0	0	1	0
10104226001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104226002	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104226002	0	0	0	0	0	0	0	0	1	0	0	0	0	0
10104226002	0	0	0	0	0	0	0	0	1	0	0	0	0	0
10104226002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104227001	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104227001	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104227001	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104227001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104227003	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104227003	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104228001	1	1	1	0	0	0	1	0	0	0	0	0	1	0
10104228001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104228002	0	0	0	0	0	0	0	0	0	1	0	0	0	0
10104228002	1	0	0	0	0	0	0	0	0	1	0	0	0	0
10104228002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104229001	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104229001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104229002	1	0	0	0	0	0	0	0	0	0	0	0	0	0
10104229002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104230001	0	1	1	0	1	0	0	0	0	1	0	0	1	0
10104230001	0	1	1	0	0	0	0	0	1	0	0	0	1	0
10104230001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104231001	1	0	0	0	0	0	0	0	0	0	0	0	0	0
10104231001	1	0	0	0	0	0	0	0	0	0	0	0	0	0
10104231001	1	0	0	0	0	0	0	0	0	0	0	0	0	0
10104231001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104231002	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104231002	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104231002	1	0	0	0	0	0	0	0	0	0	0	0	0	0
10104231002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104232001	0	0	0	0	0	0	0	0	0	1	0	0	1	0
10104232001	0	0	0	0	0	0	0	0	0	1	0	0	1	0
10104232001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104233001	1	0	1	0	0	0	0	0	0	0	0	1	1	0
10104233001	1	0	1	0	0	0	0	0	0	0	0	1	1	0
10104233001	1	0	0	0	0	0	0	0	0	0	0	1	0	0
10104233001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10104233002	1	0	0	0	0	0	0	0	0	0	0	0	1	0
10104233002	1	0	0	0	0	0	0	0	0	0	0	0	1	0
10104233002	1	0	0	0	0	0	0	0	0	0	0	0	1	0
10104233002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
