ID	Internet_Use	Freq
30476121001	0	0
30476121001	0	0
30476121001	0	0
30476121002	0	0
30476121002	0	0
30476122001	0	0
30476122001	0	0
30476122001	0	0
30476122001	0	0
30476122002	0	0
30476122002	0	0
30476122002	0	0
30476122002	0	0
30476123001	0	0
30476123001	0	0
30476123001	0	0
30476123001	0	0
30476123002	0	0
30476123002	0	0
30476123002	0	0
30476123002	0	0
30476124001	0	0
30476124001	0	0
30476124001	0	0
30476124001	0	0
30476125001	0	0
30476125001	0	0
30476125001	0	0
30476125001	0	0
30476125002	0	0
30476125002	0	0
30476125002	0	0
30476125002	0	0
30476126001	0	0
30476126001	0	0
30476126001	0	0
30476126001	0	0
30476127001	0	0
30476127001	0	0
30476127001	0	0
30476127001	0	0
30476127002	0	0
30476127002	0	0
30476128001	0	0
30476128001	0	0
30476128001	0	0
30476128001	0	0
30476129001	0	0
30476129001	0	0
30476129001	0	0
30476129001	0	0
30476129002	0	0
30476129002	0	0
30476129002	0	0
30476129002	0	0
30476130001	0	0
30476130001	0	0
30476130001	0	0
30476130001	0	0
30476130002	0	0
30476130002	0	0
30476130002	0	0
30476130002	0	0
30476131001	0	0
30476131001	0	0
30476131001	0	0
30476131002	0	0
30476131002	0	0
30476131002	0	0
30476132001	0	0
30476132001	0	0
30476132001	0	0
30476132001	1	3
30476132002	0	0
30476132002	0	0
30476132002	0	0
30476132002	1	2
30476133001	0	0
30476133001	0	0
30476133002	0	0
30476133002	0	0
30476134001	0	0
30476134001	0	0
30476134001	0	0
30476134002	0	0
30476134002	1	3
30476134002	1	3
30476135001	0	0
30476135001	0	0
30476135001	0	0
30476135002	0	0
30476135002	0	0
30476135002	0	0
30476137001	0	0
30476137001	0	0
30476137001	0	0
30476138001	0	0
30476138001	0	0
30476138001	1	3
30476138002	0	0
30476138002	0	0
30476138002	1	2
30476201001	0	0
30476201001	0	0
30476201002	0	0
30476201002	0	0
30476201002	0	0
30476202001	0	0
30476202001	0	0
30476202001	0	0
30476202002	0	0
30476202002	0	0
30476202002	0	0
30476203001	0	0
30476203001	0	0
30476203001	0	0
30476203001	0	0
30476203002	0	0
30476203002	0	0
30476203002	0	0
30476203002	0	0
30476204001	0	0
30476204001	0	0
30476204001	0	0
30476204001	0	0
30476205001	0	0
30476205001	0	0
30476205002	0	0
30476205002	0	0
30476205002	0	0
30476206001	0	0
30476206001	0	0
30476206001	0	0
30476206001	1	3
30476206002	0	0
30476206002	0	0
30476206002	0	0
30476206002	0	0
30476207001	0	0
30476207001	0	0
30476207001	0	0
30476207001	0	0
30476207002	0	0
30476207002	0	0
30476207002	0	0
30476207002	0	0
30476208001	0	0
30476208002	0	0
30476209001	0	0
30476209001	0	0
30476209001	0	0
30476209001	0	0
30476209002	0	0
30476209002	0	0
30476210001	0	0
30476210001	0	0
30476210001	0	0
30476210001	0	0
30476210002	0	0
30476210002	0	0
30476210002	0	0
30476210002	0	0
30476211001	0	0
30476211001	0	0
30476211001	0	0
30476211001	0	0
30476212001	0	0
30476212001	0	0
30476212001	0	0
30476212001	0	0
30476212002	0	0
30476212002	0	0
30476212002	0	0
30476212002	0	0
30476213001	0	0
30476213001	0	0
30476213001	0	0
30476213001	0	0
30476213002	0	0
30476213002	0	0
30476213002	0	0
30476213002	0	0
30476214001	0	0
30476214001	0	0
30476214001	0	0
30476214002	0	0
30476214002	0	0
30476215001	0	0
30476215001	0	0
30476215001	0	0
30476215001	0	0
30476215002	0	0
30476215002	0	0
30476215002	0	0
30476215002	0	0
30476216001	0	0
30476216001	0	0
30476216001	0	0
30476216001	0	0
30476216002	0	0
30476216002	0	0
30476216002	0	0
30476216002	0	0
30476217001	0	0
30476217001	0	0
30476217001	0	0
30476217001	0	0
30476217002	0	0
30476217002	0	0
30476217002	0	0
30476217002	1	3
30476218001	0	0
30476218001	0	0
30476218001	0	0
30476218002	0	0
30476218002	0	0
30476218002	0	0
30476219001	0	0
30476219001	0	0
30476219001	0	0
30476219001	0	0
30476219002	0	0
30476219002	0	0
30476219002	0	0
30476219002	0	0
30476220001	0	0
30476220001	0	0
30476220001	0	0
30476220001	0	0
30476220002	0	0
30476220002	0	0
30476220002	0	0
30476220002	0	0
30476221001	0	0
30476221001	0	0
30476221002	0	0
30476221002	0	0
30476221002	0	0
30476222001	0	0
30476222001	0	0
30476222001	0	0
30476222002	0	0
30476222002	0	0
30476222002	0	0
30476223001	0	0
30476223001	0	0
30476223001	0	0
30476224001	0	0
30476224001	0	0
30476225001	0	0
30476225001	0	0
30476225002	NA	NA
30476301001	0	0
30476301001	0	0
30476301001	0	0
30476301001	0	0
30476301002	0	0
30476301002	0	0
30476301002	0	0
30476301002	0	0
30476302001	0	0
30476302001	0	0
30476302001	0	0
30476302001	0	0
30476303001	0	0
30476303001	0	0
30476303001	0	0
30476303001	0	0
30476303002	0	0
30476303002	0	0
30476303002	0	0
30476303002	0	0
30476304001	0	0
30476304001	0	0
30476304001	0	0
30476304001	0	0
30476304002	0	0
30476304002	0	0
30476304002	0	0
30476304002	0	0
30476305001	0	0
30476305001	0	0
30476305001	0	0
30476305001	0	0
30476305002	0	0
30476305002	0	0
30476305002	0	0
30476305002	0	0
30476306001	0	0
30476306001	0	0
30476306001	0	0
30476306001	0	0
30476306002	0	0
30476306002	0	0
30476306002	1	2
30476306002	1	3
30476307001	0	0
30476307001	0	0
30476307001	0	0
30476307001	0	0
30476307002	0	0
30476307002	0	0
30476307002	0	0
30476308001	0	0
30476308001	0	0
30476308001	0	0
30476308001	0	0
30476308002	0	0
30476308002	0	0
30476308002	0	0
30476308002	0	0
30476309001	0	0
30476309001	0	0
30476309001	0	0
30476309001	0	0
30476309002	0	0
30476309002	0	0
30476309002	0	0
30476309002	0	0
30476310001	0	0
30476310001	0	0
30476310001	0	0
30476310001	0	0
30476310002	0	0
30476310002	0	0
30476310002	0	0
30476310002	0	0
30476311001	0	0
30476311001	0	0
30476311001	0	0
30476311001	0	0
30476311002	0	0
30476311002	0	0
30476311002	0	0
30476311002	0	0
30476312001	0	0
30476312001	0	0
30476313001	0	0
30476313001	0	0
30476313001	0	0
30476313001	0	0
30476314001	0	0
30476314001	0	0
30476314001	0	0
30476314001	0	0
30476314002	0	0
30476314002	0	0
30476314002	0	0
30476314002	0	0
30476315001	0	0
30476315001	0	0
30476315001	0	0
30476315002	0	0
30476315002	0	0
30476315002	0	0
30476315002	0	0
30476316001	0	0
30476316001	0	0
30476316001	0	0
30476316001	0	0
30476317001	0	0
30476317001	0	0
30476317001	0	0
30476317001	0	0
30476317002	0	0
30476317002	0	0
30476317002	0	0
30476317002	0	0
30476318001	0	0
30476318001	0	0
30476318001	0	0
30476318001	0	0
30476318002	0	0
30476318002	0	0
30476318002	0	0
30476318002	0	0
30476319001	0	0
30476319002	0	0
30476319002	0	0
30476319002	0	0
30476320001	0	0
30476320001	0	0
30476320001	0	0
30476320001	0	0
30476320002	0	0
30476320002	0	0
30476321001	0	0
30476321001	0	0
30476321001	0	0
30476321001	0	0
30476321002	0	0
30476321002	0	0
30476321002	0	0
30476321002	0	0
30476322001	0	0
30476322001	0	0
30476322001	0	0
30476322001	0	0
30476322002	0	0
30476322002	0	0
30476322002	0	0
30476322002	0	0
30476323001	0	0
30476323001	0	0
30476323001	0	0
30476323001	0	0
30476323002	0	0
30476323002	0	0
30476323002	0	0
30476323002	0	0
30476324001	0	0
30476324001	0	0
30476324001	0	0
30476324001	0	0
30476324002	0	0
30476324002	0	0
30476324002	0	0
30476324002	0	0
30476325002	0	0
30476325002	0	0
30476325002	0	0
30476325002	0	0
30476325003	0	0
30476325003	0	0
30476325003	0	0
30476326001	0	0
30476326001	0	0
30476326001	0	0
30476326001	0	0
30476326002	0	0
30476326002	0	0
30476326002	0	0
30476326002	0	0
30476327001	0	0
30476327001	0	0
30476327001	0	0
30476327001	0	0
30476327002	0	0
30476327002	0	0
30476327002	0	0
30476327002	0	0
30476328001	0	0
30476328001	0	0
30476328001	0	0
30476328001	0	0
30476328002	0	0
30476328002	0	0
30476328002	0	0
30476328002	0	0
30476329001	0	0
30476329001	0	0
30476329001	0	0
30476329001	0	0
30476329002	0	0
30476329002	0	0
30476329002	0	0
30476329002	1	3
30476330001	0	0
30476330001	0	0
30476330002	0	0
30476330002	0	0
30476331001	0	0
30476331001	0	0
30476331001	0	0
30476331001	0	0
30476331002	0	0
30476331002	0	0
30476331002	0	0
30476331002	1	1
30476332001	0	0
30476332001	0	0
30476332001	1	3
30476332002	0	0
30476332002	0	0
30476332002	1	1
30476333001	0	0
30476333001	1	3
30476333001	1	3
30476334001	0	0
30476334001	0	0
30476334002	0	0
30476334002	0	0
30476335001	0	0
30476335001	0	0
30476335001	0	0
30476337001	0	0
30476337001	0	0
31106101001	0	0
31106101001	0	0
31106101001	0	0
31106101002	0	0
31106101002	0	0
31106101002	0	0
31106102001	0	0
31106102001	0	0
31106102001	0	0
31106102002	0	0
31106102002	0	0
31106102002	0	0
31106103001	0	0
31106103001	0	0
31106103001	0	0
31106103001	0	0
31106103002	0	0
31106103002	0	0
31106103002	0	0
31106104001	0	0
31106104001	0	0
31106104001	0	0
31106104001	0	0
31106104002	0	0
31106104002	0	0
31106104002	0	0
31106104002	0	0
31106105001	0	0
31106105001	0	0
31106105001	0	0
31106105002	0	0
31106105002	0	0
31106105002	0	0
31106105002	0	0
31106106001	0	0
31106106001	0	0
31106106001	0	0
31106106001	0	0
31106106002	0	0
31106106002	0	0
31106106002	0	0
31106106002	1	1
31106107001	0	0
31106107001	0	0
31106107001	0	0
31106108001	0	0
31106108001	0	0
31106108001	0	0
31106108001	0	0
31106108002	0	0
31106108002	0	0
31106108002	0	0
31106109001	0	0
31106109001	0	0
31106109001	0	0
31106109001	0	0
31106109002	0	0
31106109002	0	0
31106109002	0	0
31106109002	0	0
31106110001	0	0
31106110001	0	0
31106110001	0	0
31106110001	0	0
31106110002	0	0
31106110002	0	0
31106110002	0	0
31106110002	0	0
31106111001	0	0
31106111001	0	0
31106111001	0	0
31106111002	0	0
31106111002	0	0
31106111002	0	0
31106111002	0	0
31106112001	0	0
31106112001	0	0
31106112001	0	0
31106112001	0	0
31106112002	0	0
31106112002	0	0
31106112002	0	0
31106112002	0	0
31106113001	0	0
31106113001	0	0
31106113001	0	0
31106113001	0	0
31106113002	0	0
31106113002	0	0
31106113002	0	0
31106113002	0	0
31106114001	0	0
31106114001	0	0
31106114001	0	0
31106114001	0	0
31106114002	0	0
31106114002	0	0
31106114002	0	0
31106115001	0	0
31106115001	0	0
31106115001	1	3
31106115002	0	0
31106115002	0	0
31106115002	0	0
31106115002	0	0
31106116001	0	0
31106116001	0	0
31106116001	0	0
31106116001	0	0
31106116002	0	0
31106116002	0	0
31106116002	0	0
31106116002	0	0
31106117001	0	0
31106117001	0	0
31106117001	0	0
31106117001	0	0
31106118001	0	0
31106118001	0	0
31106118001	0	0
31106118002	0	0
31106118002	0	0
31106118002	0	0
31106119001	0	0
31106119001	0	0
31106119001	0	0
31106119002	0	0
31106119002	0	0
31106119002	0	0
31106120001	0	0
31106120001	0	0
31106120001	0	0
31106120001	0	0
31106121001	0	0
31106121001	0	0
31106122001	0	0
31106122001	0	0
31106122001	0	0
31106123001	0	0
31106123001	0	0
31106123001	0	0
31106123002	0	0
31106123002	0	0
31106123002	0	0
31106124001	0	0
31106124001	0	0
31106124001	0	0
31106124002	0	0
31106124002	0	0
31106124002	0	0
31106124002	0	0
31106125001	0	0
31106125001	0	0
31106125001	0	0
31106125001	0	0
31106125002	0	0
31106125002	0	0
31106125002	0	0
31106125002	0	0
31106126001	0	0
31106126001	0	0
31106126002	0	0
31106126002	0	0
31106126002	0	0
31106126002	0	0
31106127001	0	0
31106127001	0	0
31106127001	0	0
31106127001	0	0
31106127002	0	0
31106127002	1	3
31106127002	0	0
31106127002	1	2
31106128001	0	0
31106128001	0	0
31106128001	0	0
31106128002	0	0
31106128002	0	0
31106129001	0	0
31106129001	0	0
31106129002	0	0
31106129002	0	0
31106129002	0	0
31106130001	0	0
31106130001	0	0
31106130002	0	0
31106130002	0	0
31106131001	0	0
31106131001	0	0
31106131001	0	0
31106132001	0	0
31106132001	0	0
31106132002	0	0
31106132002	0	0
31106133001	0	0
31106133001	0	0
31106133002	0	0
31106133002	0	0
31106133002	1	3
31106201001	0	0
31106201001	0	0
31106201001	0	0
31106201001	0	0
31106201002	0	0
31106201002	0	0
31106201002	0	0
31106201002	0	0
31106202001	0	0
31106202001	0	0
31106202001	0	0
31106202002	0	0
31106202002	0	0
31106202002	0	0
31106203001	0	0
31106203001	0	0
31106203001	0	0
31106203001	0	0
31106203002	0	0
31106203002	0	0
31106203002	0	0
31106203002	0	0
31106204001	0	0
31106204001	0	0
31106204001	0	0
31106204001	0	0
31106204002	0	0
31106204002	0	0
31106204002	0	0
31106204002	0	0
31106205001	0	0
31106205002	0	0
31106205002	0	0
31106205002	0	0
31106206001	0	0
31106206001	0	0
31106206001	0	0
31106206002	0	0
31106206002	0	0
31106206002	0	0
31106207001	0	0
31106207001	0	0
31106207001	0	0
31106207001	0	0
31106207002	0	0
31106207002	0	0
31106207002	0	0
31106207002	0	0
31106208001	0	0
31106208001	0	0
31106208001	0	0
31106208001	1	3
31106208002	0	0
31106208002	0	0
31106208002	0	0
31106208002	1	3
31106209001	0	0
31106209001	0	0
31106209001	0	0
31106209001	0	0
31106210001	0	0
31106210001	0	0
31106210001	0	0
31106210001	0	0
31106211001	0	0
31106211001	0	0
31106211001	0	0
31106212001	0	0
31106212001	0	0
31106212001	0	0
31106212001	0	0
31106212002	0	0
31106213001	0	0
31106213001	0	0
31106213001	0	0
31106213001	0	0
31106213002	0	0
31106213002	0	0
31106213002	0	0
31106213002	0	0
31106214001	0	0
31106214001	0	0
31106214001	0	0
31106214001	0	0
31106214002	0	0
31106214002	0	0
31106214002	0	0
31106214002	0	0
31106215001	0	0
31106215001	0	0
31106215001	0	0
31106216001	0	0
31106216001	0	0
31106216001	0	0
31106216002	0	0
31106216002	0	0
31106216002	0	0
31106217001	0	0
31106217001	0	0
31106217001	0	0
31106217001	0	0
31106217002	0	0
31106217002	0	0
31106217002	0	0
31106217002	0	0
31106218001	0	0
31106218001	0	0
31106218001	0	0
31106218001	0	0
31106218002	0	0
31106218002	0	0
31106218002	0	0
31106218002	0	0
31106219001	0	0
31106219001	0	0
31106219001	0	0
31106219002	0	0
31106219002	0	0
31106219002	0	0
31106220001	0	0
31106220001	0	0
31106220001	0	0
31106220002	0	0
31106220002	0	0
31106220002	0	0
31106220002	0	0
31106221001	0	0
31106221001	0	0
31106221001	0	0
31106221001	0	0
31106221002	0	0
31106221002	0	0
31106221002	0	0
31106221002	0	0
31106222001	0	0
31106222001	0	0
31106222001	0	0
31106222001	0	0
31106222002	0	0
31106222002	0	0
31106222002	0	0
31106222002	0	0
31106223001	0	0
31106223001	0	0
31106224001	0	0
31106224001	0	0
31106224001	0	0
31106224001	0	0
31106225001	0	0
31106225001	0	0
31106225001	0	0
31106225001	0	0
31106225002	0	0
31106225002	0	0
31106225002	0	0
31106225002	0	0
31106226001	0	0
31106226001	0	0
31106226001	0	0
31106226002	0	0
31106226002	0	0
31106226002	0	0
31106227001	0	0
31106227001	0	0
31106227001	0	0
31106227001	1	3
31106227002	0	0
31106227002	0	0
31106227002	0	0
31106227002	0	0
31106228001	0	0
31106228001	0	0
31106228001	0	0
31106228001	0	0
31106228002	0	0
31106228002	0	0
31106228002	0	0
31106228002	1	3
31106229001	0	0
31106229001	0	0
31106229001	0	0
31106229001	0	0
31106229002	0	0
31106229002	0	0
31106229002	0	0
31106229002	0	0
31106230001	0	0
31106230001	0	0
31106230001	0	0
31106230002	0	0
31106230002	0	0
31106230002	0	0
31106231001	0	0
31106231001	1	2
31106231001	1	1
31106231002	0	0
31106231002	1	2
31106231002	0	0
31106232001	0	0
31106232001	1	1
31106232002	0	0
31106232002	1	3
31106301001	0	0
31106301001	0	0
31106301001	0	0
31106301001	1	3
31106301002	0	0
31106301002	0	0
31106301002	0	0
31106301002	1	3
31106302001	0	0
31106302001	0	0
31106302001	0	0
31106302002	0	0
31106302002	0	0
31106302002	0	0
31106303001	0	0
31106303001	0	0
31106303001	0	0
31106303001	0	0
31106303002	0	0
31106303002	0	0
31106303002	0	0
31106303002	0	0
31106304001	0	0
31106304001	0	0
31106304001	0	0
31106304001	1	3
31106304002	0	0
31106305001	0	0
31106305001	0	0
31106305001	0	0
31106305001	0	0
31106305002	0	0
31106305002	0	0
31106305002	0	0
31106305002	0	0
31106306001	0	0
31106306001	0	0
31106306001	0	0
31106306002	0	0
31106306002	0	0
31106306002	0	0
31106307001	0	0
31106307001	0	0
31106307001	0	0
31106307002	0	0
31106307002	0	0
31106307002	0	0
31106308001	0	0
31106308001	0	0
31106308001	0	0
31106308002	0	0
31106308002	0	0
31106308002	0	0
31106309002	0	0
31106309002	0	0
31106309002	0	0
31106309003	0	0
31106309003	0	0
31106310001	0	0
31106310001	0	0
31106310001	0	0
31106310001	0	0
31106310002	0	0
31106310002	0	0
31106310002	0	0
31106310002	1	3
31106311001	0	0
31106311001	0	0
31106311001	1	2
31106311001	1	3
31106311002	0	0
31106311002	1	3
31106311002	0	0
31106311002	0	0
31106312001	0	0
31106312001	0	0
31106312001	0	0
31106312002	0	0
31106312002	0	0
31106312002	0	0
31106313001	0	0
31106313001	0	0
31106313001	0	0
31106313001	0	0
31106313002	0	0
31106313002	0	0
31106313002	0	0
31106313002	0	0
31106314001	0	0
31106314001	0	0
31106314001	0	0
31106314001	0	0
31106315001	0	0
31106315001	0	0
31106315001	0	0
31106315001	0	0
31106315002	0	0
31106315002	0	0
31106315002	0	0
31106315002	0	0
31106316001	0	0
31106316001	0	0
31106316001	0	0
31106316001	1	3
31106316002	0	0
31106316002	0	0
31106316002	0	0
31106316002	0	0
31106317001	0	0
31106317001	0	0
31106317001	0	0
31106317002	0	0
31106317002	0	0
31106317002	0	0
31106318001	0	0
31106318001	0	0
31106318001	0	0
31106318001	0	0
31106318002	0	0
31106318002	0	0
31106318002	1	2
31106318002	0	0
31106319001	0	0
31106319001	0	0
31106319001	0	0
31106319001	0	0
31106319002	0	0
31106319002	0	0
31106319002	0	0
31106319002	0	0
31106320001	0	0
31106320001	0	0
31106320001	0	0
31106321001	0	0
31106321001	0	0
31106321001	0	0
31106321001	0	0
31106322001	0	0
31106322001	0	0
31106323001	0	0
31106323001	0	0
31106323001	0	0
31106323002	0	0
31106323002	0	0
31106323002	0	0
31106324001	0	0
31106324001	0	0
31106324001	0	0
31106324002	0	0
31106324002	0	0
31106324002	0	0
31106325001	0	0
31106325001	0	0
31106325001	0	0
31106325001	0	0
31106326001	0	0
31106326001	0	0
31106326001	0	0
31106326002	0	0
31106326002	0	0
31106326002	0	0
31106326002	0	0
31106327001	0	0
31106327001	0	0
31106327001	0	0
31106327002	0	0
31106327002	0	0
31106327002	0	0
31106328001	0	0
31106328001	1	1
31106328002	0	0
31106328002	0	0
31106329001	0	0
31106329001	0	0
31106329001	0	0
31106329002	0	0
31106329002	0	0
31106329002	0	0
31106330001	0	0
31106330001	0	0
31106331001	0	0
31106331001	0	0
31106331002	0	0
31106331002	0	0
34043101001	0	0
34043101001	0	0
34043101001	0	0
34043101001	0	0
34043101002	0	0
34043101002	0	0
34043101002	0	0
34043101002	0	0
34043102001	0	0
34043102001	0	0
34043102001	0	0
34043102001	0	0
34043103001	0	0
34043103001	0	0
34043103001	0	0
34043103001	0	0
34043103002	0	0
34043104001	0	0
34043104001	0	0
34043104001	0	0
34043104001	1	3
34043104002	0	0
34043104002	0	0
34043104002	0	0
34043105001	0	0
34043105001	0	0
34043106001	0	0
34043106001	0	0
34043106001	0	0
34043106001	0	0
34043107001	0	0
34043107001	0	0
34043107001	0	0
34043107002	0	0
34043107002	0	0
34043107002	0	0
34043107002	0	0
34043108001	0	0
34043108001	0	0
34043108001	0	0
34043108001	0	0
34043108002	0	0
34043108002	0	0
34043108002	0	0
34043108002	0	0
34043109001	0	0
34043109001	0	0
34043109001	0	0
34043109001	0	0
34043109002	0	0
34043109002	0	0
34043109002	0	0
34043109002	0	0
34043110001	0	0
34043110001	0	0
34043110001	0	0
34043110001	0	0
34043110002	0	0
34043110002	0	0
34043110002	0	0
34043110002	0	0
34043111001	0	0
34043111001	0	0
34043111001	0	0
34043111001	0	0
34043111002	0	0
34043111002	0	0
34043111002	0	0
34043111002	0	0
34043112001	0	0
34043112001	0	0
34043112001	0	0
34043112001	1	3
34043112002	0	0
34043112002	0	0
34043112002	0	0
34043112002	0	0
34043113001	0	0
34043113001	0	0
34043113001	0	0
34043113001	0	0
34043114001	0	0
34043114001	0	0
34043114001	0	0
34043114002	0	0
34043114002	0	0
34043114002	0	0
34043115001	0	0
34043115001	0	0
34043115001	0	0
34043115001	0	0
34043115002	0	0
34043115002	0	0
34043115002	0	0
34043115002	0	0
34043116001	0	0
34043116001	0	0
34043116001	0	0
34043116001	0	0
34043116002	0	0
34043116002	0	0
34043116002	0	0
34043116002	0	0
34043117001	0	0
34043117001	0	0
34043117001	0	0
34043117001	0	0
34043117002	0	0
34043117002	0	0
34043117002	0	0
34043118001	0	0
34043118001	0	0
34043118001	0	0
34043118001	0	0
34043118002	0	0
34043118002	0	0
34043118002	0	0
34043118002	0	0
34043119001	0	0
34043119001	0	0
34043119002	0	0
34043119002	0	0
34043119002	0	0
34043120001	0	0
34043120001	0	0
34043120001	0	0
34043120001	0	0
34043120002	0	0
34043120002	0	0
34043120002	0	0
34043120002	0	0
34043121001	0	0
34043121001	0	0
34043121002	0	0
34043121002	0	0
34043122001	0	0
34043122001	0	0
34043122001	0	0
34043123001	0	0
34043123001	0	0
34043123001	0	0
34043123001	0	0
34043123002	0	0
34043123002	0	0
34043123002	0	0
34043124001	0	0
34043124001	0	0
34043124001	0	0
34043124001	0	0
34043124002	0	0
34043124002	0	0
34043125001	0	0
34043125001	0	0
34043125002	0	0
34043125002	0	0
34043126001	0	0
34043126001	0	0
34043126001	0	0
34043126002	0	0
34043126002	0	0
34043127001	0	0
34043127001	0	0
34043127001	0	0
34043127002	0	0
34043127002	0	0
34043127002	0	0
34043201001	0	0
34043201001	0	0
34043201001	0	0
34043201001	0	0
34043201002	0	0
34043201002	0	0
34043201002	0	0
34043201002	0	0
34043202001	0	0
34043202001	0	0
34043202001	0	0
34043202001	0	0
34043202002	0	0
34043202002	0	0
34043202002	0	0
34043202002	0	0
34043203001	0	0
34043203001	0	0
34043203001	0	0
34043203001	0	0
34043204001	0	0
34043204001	0	0
34043204001	0	0
34043204001	0	0
34043204002	0	0
34043204002	0	0
34043204002	0	0
34043204002	0	0
34043205001	0	0
34043205001	0	0
34043205001	0	0
34043205001	0	0
34043205002	0	0
34043205002	0	0
34043205002	0	0
34043205002	0	0
34043206001	0	0
34043206001	0	0
34043206001	0	0
34043206001	0	0
34043207001	0	0
34043207001	0	0
34043207001	0	0
34043207001	0	0
34043207002	0	0
34043207002	0	0
34043207002	0	0
34043207002	0	0
34043208001	0	0
34043208001	0	0
34043208001	0	0
34043208001	0	0
34043208002	0	0
34043208002	0	0
34043208002	0	0
34043208002	0	0
34043209001	0	0
34043209001	0	0
34043209001	0	0
34043209001	0	0
34043209002	0	0
34043209002	0	0
34043209002	0	0
34043209002	0	0
34043210001	0	0
34043210001	0	0
34043210001	0	0
34043210002	0	0
34043210002	0	0
34043210002	0	0
34043211001	0	0
34043211001	0	0
34043211001	0	0
34043211001	1	3
34043211002	1	3
34043211002	0	0
34043211002	1	1
34043211002	1	3
34043212001	0	0
34043212001	0	0
34043212001	0	0
34043212001	0	0
34043212002	0	0
34043212002	0	0
34043212002	0	0
34043212002	0	0
34043213001	0	0
34043213001	0	0
34043213001	0	0
34043213001	0	0
34043213002	0	0
34043213002	0	0
34043214001	0	0
34043214001	0	0
34043214001	0	0
34043214002	0	0
34043214002	0	0
34043215001	0	0
34043215001	0	0
34043215001	0	0
34043215001	0	0
34043215002	0	0
34043215002	0	0
34043215002	0	0
34043215002	0	0
34043216001	0	0
34043216001	0	0
34043216001	0	0
34043216001	0	0
34043217001	0	0
34043217001	0	0
34043217001	0	0
34043217001	0	0
34043217002	0	0
34043217002	0	0
34043217002	0	0
34043217002	0	0
34043218001	0	0
34043218001	0	0
34043218001	0	0
34043218001	0	0
34043218002	0	0
34043218002	0	0
34043218002	0	0
34043218002	0	0
34043219001	0	0
34043219001	0	0
34043219001	0	0
34043219001	0	0
34043220001	0	0
34043220001	0	0
34043220001	0	0
34043220001	0	0
34043221001	0	0
34043221001	0	0
34043221001	0	0
34043221001	0	0
34043221002	0	0
34043221002	0	0
34043222001	0	0
34043222001	0	0
34043222001	0	0
34043222002	0	0
34043222002	0	0
34043222002	0	0
34043223001	0	0
34043223001	0	0
34043223001	1	3
34043224001	0	0
34043224001	0	0
34043224001	1	3
34043224002	0	0
34043224002	0	0
34043224002	1	3
34043225001	0	0
34043225001	0	0
34043225001	1	3
34043225002	0	0
34043225002	0	0
34043225002	1	3
34043301001	0	0
34043301001	0	0
34043301002	0	0
34043301002	0	0
34043301002	0	0
34043301002	0	0
34043302001	0	0
34043302001	0	0
34043302001	0	0
34043302002	0	0
34043302002	0	0
34043302002	0	0
34043303001	0	0
34043303001	0	0
34043303001	0	0
34043303001	0	0
34043303002	1	1
34043303002	1	3
34043303002	0	0
34043303002	1	2
34043304001	0	0
34043304001	0	0
34043304001	0	0
34043304001	0	0
34043304002	0	0
34043304002	0	0
34043304002	0	0
34043304002	0	0
34043305001	0	0
34043305001	0	0
34043305001	0	0
34043305001	0	0
34043305002	0	0
34043305002	0	0
34043305002	0	0
34043305002	0	0
34043306001	0	0
34043306001	0	0
34043306001	0	0
34043306001	0	0
34043306002	0	0
34043306002	0	0
34043306002	0	0
34043306002	0	0
34043307001	0	0
34043307001	0	0
34043307001	0	0
34043307001	0	0
34043307002	0	0
34043307002	0	0
34043307002	0	0
34043308001	0	0
34043308001	0	0
34043308001	0	0
34043308001	0	0
34043309001	0	0
34043309001	0	0
34043309001	0	0
34043309001	0	0
34043309002	0	0
34043309002	0	0
34043309002	0	0
34043309002	0	0
34043310001	0	0
34043310001	0	0
34043310001	0	0
34043310002	0	0
34043310002	0	0
34043310002	0	0
34043310002	0	0
34043311001	0	0
34043311001	0	0
34043311001	0	0
34043311001	0	0
34043311002	0	0
34043311002	1	3
34043312001	0	0
34043312001	0	0
34043312001	0	0
34043312001	0	0
34043312002	0	0
34043312002	0	0
34043312002	0	0
34043313001	0	0
34043313001	0	0
34043313001	0	0
34043313001	0	0
34043313002	0	0
34043313002	0	0
34043313002	0	0
34043313002	0	0
34043314001	0	0
34043314001	0	0
34043314001	0	0
34043314001	0	0
34043315001	0	0
34043315001	0	0
34043315001	0	0
34043315001	0	0
34043315002	0	0
34043315002	0	0
34043315002	0	0
34043315002	0	0
34043316001	0	0
34043316001	0	0
34043316001	0	0
34043316001	0	0
34043317001	0	0
34043317001	0	0
34043317002	0	0
34043317002	0	0
34043317002	0	0
34043317002	0	0
34043318001	0	0
34043318001	0	0
34043318001	0	0
34043318001	0	0
34043318002	0	0
34043318002	0	0
34043318002	0	0
34043318002	0	0
34043319001	0	0
34043319001	0	0
34043319001	0	0
34043319001	0	0
34043319002	0	0
34043319002	0	0
34043319002	1	2
34043319002	0	0
34043320001	0	0
34043320001	0	0
34043320001	0	0
34043320002	0	0
34043320002	0	0
34043320002	0	0
34043321001	0	0
34043321002	0	0
34043321002	0	0
34043321002	0	0
34043321002	0	0
34043322001	0	0
34043322001	0	0
34043322001	0	0
34043322001	0	0
34043323001	0	0
34043323001	0	0
34043323002	0	0
34043323002	0	0
34043323002	0	0
34043323002	0	0
34043324001	0	0
34043324001	0	0
34043324001	0	0
34043324001	0	0
34043324002	0	0
